,Date,text,label,score
1127,2022-04-15 14:45:10+00:00,"The FDA granted emergency use authorization to the first Covid-19 test that can detect the coronavirus in a breath sample, within minutes and with a high degree of accuracy, the agency said Thursday. http",Neutral,0.7104968428611755
1128,2022-04-15 14:30:08+00:00,"The British government plans to send some asylum seekers to Rwanda. Prime Minister Boris Johnson said that the move was intended to tackle people-smuggling, but many called it cruel and potentially illegal. http",Neutral,0.578445315361023
1129,2022-04-15 14:00:11+00:00,"Want to know why you played so well — or so badly — in today's wordle? Meet WordleBot, your daily wordle companion that will tell you how efficient and lucky you were — and it could help improve your results. http http",Positive,0.8060321807861328
1130,2022-04-15 13:51:03+00:00,"Snarge can be a wad of a Canada goose lodged inside an airplane engine, a gull feather on a runway or a red smear on the nose of an airliner.

But no matter what form it takes, every bit of snarge is different — and all snarge is important.
http",Neutral,0.7726575136184692
1131,2022-04-15 13:28:01+00:00,"A stunning rise in the cost of jet fuel has sent airfares soaring, and industry experts say they are likely to go higher. For now, though, consumers seem more than willing to pay up.
http",Neutral,0.5976480841636658
1132,2022-04-15 13:16:03+00:00,"Russia’s communications watchdog blocked access to the Russian-language website of The Moscow Times, citing an article about Russian guard officers who refused to join combat in Ukraine, the newspaper said.
http",Negative,0.6462029218673706
1133,2022-04-15 13:12:04+00:00,"As Russian forces move into position for a stepped-up assault on eastern and southern Ukraine, there are indications that they will be forced to confront an increasingly organized insurgency in places already under their control.
http",Negative,0.5741629600524902
1134,2022-04-15 13:02:02+00:00,"Dennis Wayne Hope has spent nearly three decades in isolation. His case, if the Supreme Court agrees to hear it, could answer the fundamental question of how long people can be held in solitary confinement.

Listen to today's episode of The Daily.
http",Neutral,0.8502731919288635
1135,2022-04-15 12:46:01+00:00,"Twitter said it would ""carefully review"" Elon Musk's bid to buy the company. But after a board meeting, Twitter’s executives and directors appeared to be marshaling investors against Musk’s plans.

Here’s where Elon Musk’s bid for Twitter stands.
http",Neutral,0.7164639234542847
1136,2022-04-15 12:00:06+00:00,"Cities across the U.S. are changing their traffic policing, aiming to stop pulling over cars — frequently with Black drivers — for trivial infractions. The stops do little to combat serious crime and can escalate into avoidable violence, officials say.
http",Negative,0.7025141716003418
1137,2022-04-15 11:27:01+00:00,"Samia Suluhu Hassan, who became Tanzania’s first female president when her predecessor died suddenly, is setting a new course for her country. On Friday, she is set to meet with Vice President Kamala Harris.
http",Positive,0.5366494655609131
1138,2022-04-15 11:21:21+00:00,"Clashes between Israeli police and Palestinians broke out at the Aqsa Mosque compound, known to Jews as the Temple Mount, on the first day of a rare convergence of Ramadan, Easter and Passover.

Follow our updates.
http",Neutral,0.6534628868103027
1139,2022-04-15 11:15:05+00:00,"China pushed its banks to lend more money, as Covid lockdowns in Shanghai and other cities put the country’s economy in danger of stalling.
http",Negative,0.5711184740066528
1140,2022-04-15 11:00:13+00:00,"Jonathan Bailey, Anthony in Netflix's ""Bridgerton,"" has also starred in the play ""Cock."" He spoke with The New York Times about compartmentalizing and how it's ""not the most comfortable thing to do, especially coming out of a pandemic."" http",Neutral,0.8887213468551636
1141,2022-04-15 10:29:03+00:00,"The comet’s core could be up to 85 miles across, making it more than twice the width of the state of Rhode Island. 

It also has a mass of 500 trillion tons, equivalent to roughly 2,800 Mount Everests. http",Neutral,0.7700512409210205
1142,2022-04-15 10:18:03+00:00,"The loss of the Moskva will make it more difficult for Russia to gain full control over Ukraine’s southern coast and ultimately move on the port city of Odesa, military analysts say, although it is unlikely to derail Moscow’s war campaign entirely.
http",Negative,0.5466187596321106
1143,2022-04-15 10:00:08+00:00,"For Chinese leaders, Europe was supposed to be the softer wing of the Western world, with neither the military power nor the will to contest China’s rise.

But now, a harder line toward Russia has implications for Beijing.
http",Neutral,0.6827574968338013
1144,2022-04-15 09:50:05+00:00,"Russian forces on Friday appeared close to capturing the strategic Ukrainian port city of Mariupol, military analysts said, a development that would culminate one of the bloodiest battles of the six-week war.
http",Neutral,0.6065258383750916
1145,2022-04-15 09:30:10+00:00,"An Ohio man who claimed that Donald Trump was legally responsible for his decision to break into the U.S. Capitol on Jan. 6, 2021 was convicted on Thursday in the first trial connected to the riot to feature a defense that blamed the former president. http",Negative,0.5113937258720398
1146,2022-04-15 09:16:03+00:00,"Clashes between Israeli police and Palestinians erupted at one of the holiest sites in Jerusalem on Friday, the first day of a rare convergence of Ramadan, Passover and Easter, culminating weeks of escalating violence in Israel and the occupied West Bank.
http",Negative,0.7199150323867798
1147,2022-04-15 09:00:20+00:00,"There is a saying in the high Arctic that if your snowmobile breaks down, no one asks for your nationality before helping to fix it. But Russia’s invasion of Ukraine is threatening longstanding relationships, cultural interactions and even sports rivalries.http",Negative,0.6447658538818359
1148,2022-04-15 08:44:06+00:00,"Ri Chun-hee, North Korea’s top state TV news anchor who is known for her soaring, bombastic delivery, was given a two-story apartment by the country’s leader, Kim Jong-un. The home is part of a new luxury residential district reserved for “true patriots.”
http",Positive,0.5900623798370361
1149,2022-04-15 08:29:02+00:00,Here's a look at some of the highlights worth watching from late-night TV. http,Neutral,0.7475588321685791
1150,2022-04-15 08:00:13+00:00,"South Korea plans to phase out virtually all of its Covid restrictions, except for a mask mandate, the prime minister said.

A seven-day quarantine rule for people who test positive will also end in late May, though isolation will still be recommended. http",Neutral,0.9189185500144958
1151,2022-04-15 07:00:06+00:00,"Russian forces appear close to capturing the Ukrainian port city of Mariupol, in what would be a significant victory for Moscow after a series of setbacks.

Follow live updates. http",Neutral,0.5450841188430786
1152,2022-04-15 06:00:11+00:00,"""I feel truer to myself while reading than I do experiencing the world through my body,"" said the writer Ocean Vuong. ""So any chance to read is ideal for me."" http",Positive,0.9134355187416077
1153,2022-04-15 05:40:07+00:00,"Russia’s war against Ukraine suffered a pair of setbacks Thursday when Moskva, the flagship of Russia’s Black Sea fleet, sank after a catastrophic explosion and fire, as the European Union moved closer to an embargo on Russian oil imports. http",Negative,0.7912335991859436
1154,2022-04-15 05:00:14+00:00,"The second season of ""Bridgerton"" has broken Netflix viewing records and catapulted Jonathan Bailey to new fame. But Bailey isn't basking in the spotlight. He has been onstage most nights, starring in a play called ""Cock."" http http",Positive,0.6602219343185425
1155,2022-04-15 04:40:05+00:00,"There is suddenly a long Help Wanted list for university presidents.

— Columbia: Lee Bollinger will depart at the end of the next academic year.
— Howard: Dr. Wayne Frederick will leave in 2024.
— NYU: Andrew Hamilton will step down next year. http",Neutral,0.7467643618583679
1156,2022-04-15 04:00:06+00:00,Tonga's underwater volcano eruption spawned a tsunami that devastated many of its islands and struck far-off shores. Watch this simulation to see how it generated a shockwave in the atmosphere that scientists hadn't seen in more than half a century. http,Negative,0.6281278729438782
1157,2022-04-15 03:40:04+00:00,"President Vladimir Putin acknowledged on Thursday that sanctions were already disrupting Russia’s lucrative oil and gas sector, undermining exports and raising costs for the industry.
http",Negative,0.6185811758041382
1158,2022-04-15 03:10:05+00:00,"In a statement, Twitter said it would “carefully review the proposal.” But after a board meeting that started early Thursday morning and lasted several hours, Twitter’s executives and directors seemed ready for a fight.
http",Neutral,0.4903131127357483
1159,2022-04-15 03:00:10+00:00,"The Jan. 6 panel spent roughly eight hours questioning Stephen Miller in an at times contentious exchange that included queries about Donald Trump’s speech before a crowd the morning of the riot, according to two people familiar with the session. http",Neutral,0.9359188675880432
1160,2022-04-15 02:40:05+00:00,"Days of rain caused floods that left hundreds dead in the coastal city of Durban, South Africa, and its surrounding areas.
http http",Negative,0.8820024728775024
1161,2022-04-15 02:30:03+00:00,"The United Kingdom announced on Thursday that it would impose sanctions on Eugene Tenenbaum and David Davidovich, two Russian oligarchs who it says have close ties to Roman Abramovich. http",Neutral,0.7044671177864075
1162,2022-04-15 02:10:07+00:00,"As many as 200,000 American children have lost a parent to Covid. The New York Times spoke to several grandparents who have stepped in after losses.
http",Negative,0.6368663311004639
1163,2022-04-15 02:00:25+00:00,"An Ohio man who claimed that Donald Trump was legally responsible for his decision to break into the U.S. Capitol on Jan. 6, 2021 was convicted on Thursday in the first trial connected to the riot to feature a defense that blamed the former president. http",Negative,0.5113937258720398
1164,2022-04-15 01:40:04+00:00,"The comet’s core could be up to 85 miles across, making it more than twice the width of the state of Rhode Island. 

It also has a mass of 500 trillion tons, equivalent to roughly 2,800 Mount Everests. http",Neutral,0.7700512409210205
1165,2022-04-15 01:20:09+00:00,"The Massachusetts attorney general announced that a California-based financial services company agreed to $930,000 in debt relief and restitution to settle allegations that it was illegally leasing dogs in the Bay State. http",Neutral,0.8326748013496399
1166,2022-04-15 01:00:13+00:00,"The FDA granted emergency use authorization to the first Covid-19 test that can detect the coronavirus in a breath sample, within minutes and with a high degree of accuracy, the agency said Thursday. http",Neutral,0.7104968428611755
1167,2022-04-15 00:40:05+00:00,"A small but growing number of U.S. states are approving significant pay raises for teachers. In some states, it is the largest salary increase for educators in decades. http",Positive,0.82928866147995
1168,2022-04-15 00:10:06+00:00,"The authorities in Boone County, Indiana, said that they had identified the remains as those of Margaret Ann Sniegowski Jr., who had disappeared from the home she shared with her parents in Toledo, Ohio, when she was 17. http",Neutral,0.9140585660934448
1169,2022-04-15 00:00:13+00:00,"A booster shot of the coronavirus vaccine made by Pfizer-BioNTech significantly increased the level of neutralizing antibodies against the original version of the virus and the Omicron variant in a small trial of children ages 5 to 11, the companies said. http",Neutral,0.7617133855819702
1170,2022-04-14 23:40:06+00:00,"Elon Musk said he had the means to buy Twitter, but investors were skeptical. The board was considering a “poison pill,” a defensive move.
http",Neutral,0.6898218393325806
1171,2022-04-14 23:00:06+00:00,"Ed Buck, a onetime Democratic donor and activist, was sentenced by a federal judge in Los Angeles on Thursday to 30 years in prison for giving two men fatal doses of methamphetamine at his West Hollywood apartment, prosecutors said. http",Neutral,0.5197526812553406
1172,2022-04-14 22:20:08+00:00,Russia says its warship Moskva was damaged by a fire and sank while being towed to port. Ukraine says it hit the flagship of Russia’s Black Sea fleet with a missile strike. http http,Negative,0.7783177495002747
1173,2022-04-14 22:00:16+00:00,"U.S. mortgage rates rose to 5% for the first time in over a decade, adding another burden for home buyers who were already struggling with rising prices. http",Negative,0.569908857345581
1174,2022-04-14 21:40:04+00:00,"Ukrainians have been lining up at the U.S.-Mexico border since the Russian invasion, but some who fled the war with their pets have hit a barrier: Federal guidelines that limit the entry of pets from countries like Ukraine with a high incidence of rabies. http http",Neutral,0.5954722762107849
1175,2022-04-14 21:25:15+00:00,"Coronavirus cases have been generally flat in the U.S., but that reflects an average of increases in about half the states and decreases in the others. We continue to track the virus. http",Neutral,0.834595263004303
1176,2022-04-14 21:20:07+00:00,"Coachella has long been the symbolic opening of the touring season, as shows return in force following pandemic shutdowns. Though the live music industry expects a record year, Covid cases, and related setbacks, are complicating plans. http",Neutral,0.6926474571228027
1177,2022-04-14 21:00:19+00:00,"The first sales of recreational, adult-use cannabis in New Jersey are expected to start next Thursday, marking the culmination of a yearslong effort to legalize marijuana and to curtail the racially unbalanced penalties for possessing the drug. http http",Neutral,0.6208712458610535
1178,2022-04-14 20:45:11+00:00,"The Russian Defense Ministry says its naval flagship Moskva has sunk in the Black Sea while being towed in a storm. Ukraine had claimed it hit the warship with a missile. 

Follow live updates: http http",Negative,0.6092966198921204
1179,2022-04-14 20:37:06+00:00,"Breaking News: Russia said its damaged naval flagship Moskva has sunk in the Black Sea. Ukraine had claimed it hit the warship with a missile strike, which Moscow denied.

Follow live updates: http",Negative,0.6280335783958435
1180,2022-04-14 20:20:08+00:00,"From American Top 40 to Rolling Stone’s 500 Greatest Albums of All Time, @user has always been obsessed with lists. “Am I wrong for still believing in the value of a canon?” he asks critic Daphne A. Brooks. Listen to Still Processing. http http",Positive,0.693903386592865
1181,2022-04-14 20:00:16+00:00,"Gov. Ron DeSantis of Florida signed into law a ban on most abortions after 15 weeks of pregnancy. The new law, which takes effect on July 1, is the latest in a cascade of restrictive abortion legislation proposed in Republican-led states.
http",Negative,0.5956730246543884
1182,2022-04-14 19:40:09+00:00,"President Vladimir Putin acknowledged on Thursday that sanctions were already disrupting Russia’s lucrative oil and gas sector, undermining exports and raising costs for the industry.
http",Negative,0.6185811758041382
1183,2022-04-14 19:20:02+00:00,The photographer Jerry Uelsmann used darkroom techniques to manipulate his black-and-white pictures into montages that anticipated by many years the digital image-editing revolutionized by Adobe Photoshop. He died on April 4 at 87. http,Neutral,0.7635154128074646
1184,2022-04-14 19:00:14+00:00,"“It’s noteworthy that there are no details about the financing of Musk’s proposal,” our reporters write in today’s @user “His wealth is mostly in Tesla shares, and that company puts limits on what he can borrow against the stock.” http",Neutral,0.678289532661438
1185,2022-04-14 18:45:04+00:00,"For a Jewish reporter with Eastern European roots, one of the hardest challenges covering the war is reconciling the horrors of the Holocaust with the Poland and Ukraine of today. http",Negative,0.6324257254600525
1186,2022-04-14 18:30:10+00:00,"Rates of many sexually transmitted infections continued to climb during the first year of the pandemic, according to new data from the CDC. Here's what to know about testing and treatment options, symptoms and prevention. http",Neutral,0.6224830746650696
1187,2022-04-14 18:09:44+00:00,"Breaking News: Frank James, the suspect in the Brooklyn subway shooting, was ordered to be held without bail at his first appearance in federal court. Defense lawyers asked a judge to ensure he received psychiatric care in jail.
http",Neutral,0.5345500111579895
1188,2022-04-14 18:00:16+00:00,European officials are drafting plans for a ban on Russian oil products to further punish the country for its invasion of Ukraine. The move had been resisted because of its costs for Germany and its ability to disrupt politics and increase energy prices. http,Negative,0.5103340148925781
1189,2022-04-14 17:51:24+00:00,"Breaking News: A U.S. jury convicted a British militant in the abduction, abuse and deaths of four Americans. He was accused of being a member of the ISIS cell known as the Beatles. http",Negative,0.6729715466499329
1190,2022-04-14 17:45:08+00:00,Tonga's underwater volcano eruption spawned a tsunami that devastated many of its islands and struck far-off shores. Watch this simulation to see how it generated a shockwave in the atmosphere that scientists hadn't seen in more than half a century. http,Negative,0.6281278729438782
1191,2022-04-14 17:35:08+00:00,"Frank James entered a Brooklyn subway station early Tuesday with an “entirely premeditated” plan to unleash a barrage of bullets into a car of commuters, an attack that federal prosecutors said in a court filing on Thursday could have ended in a slaughter. http",Negative,0.8089999556541443
1192,2022-04-14 17:30:11+00:00,Elon Musk has offered to buy Twitter at a valuation of about $43 billion. Here's what will — or could — happen next. http,Neutral,0.7617468237876892
1193,2022-04-14 17:20:23+00:00,"A federal judge said damages totaling $15 million were warranted in a lawsuit against Tesla by a worker who said he encountered racism on the job at a factory in 2015 and 2016, reducing the $137 million in damages a jury awarded in October.
http",Neutral,0.6175821423530579
1194,2022-04-14 17:15:34+00:00,"Twitter’s board met on Thursday, hours after Elon Musk’s offer to buy the company. It’s up to them to decide whether to accept or reject his bid.

Musk, who turned down a seat on the board days ago, said he had no confidence in their management. http",Neutral,0.6588466167449951
1195,2022-04-14 17:00:12+00:00,"New York City has been celebrating a new hero: Zach Tahhan, a 21-year-old Syrian who moved to the U.S. five years ago. He is one of several people who say they led the police to the Brooklyn subway shooting suspect. http http",Positive,0.9259782433509827
1196,2022-04-14 16:40:11+00:00,"The cactus may not seem like the picture of a climate change victim. But it may be reaching its limits as the planet grows hotter and drier, research says. By midcentury, global warming could put 60% of cacti at greater risk of extinction. http http",Negative,0.6053815484046936
1197,2022-04-14 16:25:07+00:00,"An older couple was killed in a New Mexico wildfire that has burned more than 5,000 acres, the authorities said on Wednesday. They were recorded as the first fatalities of the blaze, known as the McBride fire, as it burned into a third day. http",Negative,0.7513611912727356
1198,2022-04-14 16:20:05+00:00,"With concerts, parties and food, tech companies are trying to make their employees excited about returning to the office — or at least less sad about it. http http",Positive,0.7584925889968872
1199,2022-04-14 16:05:07+00:00,"Rep. Victoria Spartz of Indiana, who was born in Ukraine, traveled to Kyiv and its suburbs with Sen. Steve Daines of Montana on Thursday to show solidarity with Ukraine, becoming the first American officials to visit since the start of the war. http http",Neutral,0.6888165473937988
1200,2022-04-14 15:54:34+00:00,"Breaking News: EU officials have begun drafting a ban on Russian oil imports, a move long resisted because of its potential to raise energy prices. http",Neutral,0.7525713443756104
1201,2022-04-14 15:45:07+00:00,"Scientists say Covid case counts are becoming an increasingly unreliable measure of the virus’s true toll as Americans increasingly turn to at-home tests, states close mass testing sites and colleges cut back on surveillance testing. http",Negative,0.7148682475090027
1202,2022-04-14 15:30:17+00:00,"In Opinion

As part of a focus group series that seeks to understand the views of cross-sections of Americans, eight conservative men spoke about how they see themselves in today’s society. 

“I don’t think institutions or society values me,” one said. http",Neutral,0.9157110452651978
1203,2022-04-14 15:15:09+00:00,"Inside the roughly 750 square feet of a subway car on Tuesday in Sunset Park, Brooklyn, a gunman unleashed a hail of bullets, firing at rush-hour commuters at close range. Not one person died. Luck and poor marksmanship appear to have saved the victims.
http",Negative,0.6216692924499512
1204,2022-04-14 14:48:05+00:00,"Parag Agrawal, Twitter’s chief executive, became the company’s leader last year after Jack Dorsey stepped down. He has expressed views that appear to align with Elon Musk’s larger vision for a less moderated version of the platform. http",Neutral,0.8047569990158081
1205,2022-04-14 14:33:02+00:00,"The U.S. offered Slovakia, a fellow NATO member, American-made Patriot missiles if it would “donate” its Soviet-era antiaircraft system to Ukraine.

Weapons from other nations are also flowing through the country to Ukrainian troops.
http",Neutral,0.8824635744094849
1206,2022-04-14 14:20:07+00:00,"The Covid pandemic and its ripple effects have contributed to shipping backlogs, product shortages and the fastest inflation in decades. But supply chain problems won't go away when the pandemic ends, White House economists have warned. http",Negative,0.7800042033195496
1207,2022-04-14 14:10:05+00:00,"U.S. retail sales rose 0.5% in March, the Commerce Department reported, climbing for the third consecutive month as prices increased across the country.

Higher prices for goods probably inflated the sales data, according to economists. http",Neutral,0.6598036885261536
1208,2022-04-14 14:00:11+00:00,"The Moskva, a key Russian warship, suffered catastrophic damage that a Ukrainian official said was from a defense missile strike, though Russia claimed it was caused by an onboard fire. Russia said the fire was contained, but Ukraine said the ship sank. http",Negative,0.7691256999969482
1209,2022-04-14 13:46:03+00:00,"Elon Musk said if his offer to buy Twitter was rejected, he'd reconsider his position as the company's largest shareholder, citing concerns over the platform’s current leadership.
http http",Neutral,0.5399864315986633
1210,2022-04-14 13:33:05+00:00,"Simone Ashley, who plays the fiercely independent Kate Sharma in the new season of “Bridgerton,” found a lot to relate to in her character. She spoke to The New York Times about establishing chemistry with her co-star and the importance of representation.
http",Positive,0.7600478529930115
1211,2022-04-14 13:20:39+00:00,"A Pfizer trial in children age 5 to 11 found that its Covid booster strengthened the immune response against Omicron and other variants.

The company will ask the FDA for emergency authorization of a booster for the age group “in the coming days,” it said.
http",Neutral,0.5266203880310059
1212,2022-04-14 13:00:17+00:00,"Decades after independence, there has been a sharp rise in criticism of France across its former colonies in Africa, rooted in a feeling that colonialist practices and paternalistic attitudes never really ended. http",Negative,0.6271688342094421
1213,2022-04-14 12:29:03+00:00,"Gov. Greg Abbott said the Texas state police will no longer inspect all trucks coming from one Mexican state — via the bridge between Laredo and the city of Colombia, Nuevo León — after officials agreed to increase border security. http",Neutral,0.8616096377372742
1214,2022-04-14 12:20:02+00:00,"Elon Musk’s investment in Twitter has turned a high-profile user of the platform into its largest stakeholder.

What will his involvement mean for the company’s future? Listen to today's episode of The Daily. http",Positive,0.6969901323318481
1215,2022-04-14 12:15:07+00:00,"In a symbolic victory for Ukraine, the Moskva, the flagship of Russia’s Black Sea Fleet, suffered damage that a Ukrainian official said was the result of a missile strike by coastal defense forces. Russia claimed the damage was caused by an onboard fire. http",Neutral,0.6480187773704529
1216,2022-04-14 12:10:05+00:00,"Elon Musk launched a takeover bid for Twitter, weeks after he became the platform’s largest shareholder. Musk’s offer of $54.20 a share would value the company at about $43 billion.

Follow our updates.
http http",Neutral,0.6818700432777405
1217,2022-04-14 12:00:18+00:00,"Interviews, arrest records and Frank James’s online rants paint an incomplete but troubling picture of his life before the subway attack in Brooklyn. http",Negative,0.6379414796829224
1218,2022-04-14 11:44:03+00:00,"Movies by David Cronenberg, Claire Denis and Park Chan-wook will compete for the Palme d’Or at this year’s Cannes Film Festival, the organizers announced. A total of 18 films are in the running for the top prize. http",Neutral,0.618745744228363
1219,2022-04-14 11:30:11+00:00,"A small but growing number of U.S. states are approving significant pay raises for teachers. In some states, it is the largest salary increase for educators in decades. http",Positive,0.82928866147995
1220,2022-04-14 11:21:37+00:00,"Severe thunderstorms ripped through parts of the Midwest and the Mississippi Valley on Wednesday, killing at least one person in Arkansas and causing damage in other states. http",Negative,0.7543395161628723
1221,2022-04-14 10:48:35+00:00,"Breaking News: Elon Musk offered to buy Twitter for $54.20 a share, just weeks after he became the social media company’s largest shareholder. http",Neutral,0.6649544835090637
1222,2022-04-14 10:30:05+00:00,"On ""Old Enough!,"" Japanese toddlers try to run errands alone for the first time — with mixed results.

""It's a typical way of raising children in Japan and symbolic of our cultural approach,"" a child development expert said. The show is now on Netflix. http http",Neutral,0.7915546298027039
1223,2022-04-14 10:15:08+00:00,"Some Beijing residents have started stockpiling food in case the city imposes a lockdown, after seeing reports of food shortages during a lockdown in Shanghai.

“Things that happened in Shanghai made me panic,” one woman said. http",Negative,0.6112723350524902
1224,2022-04-14 10:00:04+00:00,"The Russian warship Moskva was “seriously damaged” in the Black Sea, according to a Ukrainian military official and Russian state news agencies. Ukraine said it had struck the ship with Neptune missiles, but Russia claimed ammunition had exploded on it. http",Negative,0.7086794972419739
1225,2022-04-14 09:43:02+00:00,"Prime Minister Boris Johnson of Britain is set to announce plans to send some asylum seekers from the UK to Rwanda to have their applications processed.

The plan prompted a storm of protests from opposition politicians and charities. http",Neutral,0.8587552309036255
1226,2022-04-14 09:30:04+00:00,"Nearly 400 million people are estimated to be under some form of Covid lockdown in China. Hundreds of thousands have been sent to isolation facilities.

Officials are racing to track and trace the virus and stop a fast-moving Omicron outbreak. http",Negative,0.669191300868988
1227,2022-04-14 08:30:05+00:00,Here's a look at some of the highlights worth watching from late-night TV. http,Neutral,0.7475588321685791
1228,2022-04-14 07:28:07+00:00,"Here are four Instagram accounts run by Ukrainian artists — one by Ukrainian Americans, one currently in Austria, and the rest still in the country — all working to keep the world’s attention on what’s happening on the ground. http",Neutral,0.8927904367446899
1229,2022-04-14 07:00:16+00:00,"A Russian warship in the Black Sea was ""seriously damaged,"" according to a Ukrainian military official and Russian state news agencies, though each claimed a different cause for the destruction. http",Negative,0.6920011639595032
1230,2022-04-14 06:29:05+00:00,"Friendly reminder: you can eat those stickers on fruit, if you really want to. http",Positive,0.5504969358444214
1231,2022-04-14 06:00:07+00:00,"The UN called the impact of the war in Ukraine a “three-dimensional crisis” upending the flow of food, energy and money around the world. 1.7 billion people are already affected, its report said. http",Negative,0.724692702293396
1232,2022-04-14 05:00:13+00:00,The man accused of opening fire on a subway train in Brooklyn and injuring at least 23 people was arrested on Wednesday. But the motive in the shootings has yet to be established. http,Negative,0.6311623454093933
1233,2022-04-14 04:00:09+00:00,"Did you learn to drive at age 40? Find love at 75? Run a marathon at 99? If you or someone you know has proven that it's never too late, we want to hear about it. http http",Positive,0.8307981491088867
1234,2022-04-14 03:40:05+00:00,"There are thousands of apps that claim to promote mental well-being, but not all of them are safe or effective. Here's how to find one that works for you. http",Neutral,0.5194843411445618
1235,2022-04-14 03:10:06+00:00,"The U.S. is considering whether to send a high-level official to Kyiv, Ukraine’s capital, in the days ahead as a sign of support for Ukraine in its war with Russia, according to a person familiar with the internal discussions.
http",Neutral,0.9003427624702454
1236,2022-04-14 03:00:08+00:00,"Zach Tahhan’s upbeat demeanor and charismatic energy made him a sensation on social media. There is now a hashtag #ThankYouZack trending that people are using to share clips and videos of his news conference.
http",Positive,0.936703622341156
1237,2022-04-14 02:40:02+00:00,"The U.S. will send an additional $800 million worth of military and other security aid to Ukraine and step up intelligence sharing, American officials announced, as Russian forces appeared to be preparing for a new offensive in the country’s east. http",Neutral,0.901123583316803
1238,2022-04-14 02:10:05+00:00,"The United States Postal Service briefly stopped delivering mail to a block in Santa Monica, California, after multiple “assaults and threats of assault” against its workers.
http",Negative,0.7406967282295227
1239,2022-04-14 02:00:21+00:00,"Two of Donald Trump’s top White House lawyers met virtually on Wednesday with the House committee investigating the Capitol attack, after Trump authorized them to engage with the panel, according to a person familiar with the matter. http",Neutral,0.9454904794692993
1240,2022-04-14 01:40:04+00:00,"In a rapid response to Russia’s invasion of Ukraine and in the face of Moscow’s warnings to NATO to stop its enlargement, Finland and Sweden are seriously debating applications for membership in the alliance and are widely expected to join. http",Neutral,0.8716431260108948
1241,2022-04-14 01:10:07+00:00,"Investigators from almost a dozen countries combed towns and graves in Ukraine for evidence of war crimes, and an investigation by an international organization detailed what it said were “clear patterns” of human rights violations by Russian forces. http",Neutral,0.5901171565055847
1242,2022-04-14 01:00:04+00:00,"Interviews, arrest records and Frank James’s online rants paint an incomplete but troubling picture of his life before the Brooklyn attack. http",Negative,0.6406697630882263
1243,2022-04-14 00:40:07+00:00,"An influential group of U.S. experts has recommended screening all children ages 8 and older for anxiety, saying the latest research supports early intervention for younger kids.

More than 7% of children ages 3 to 17 have diagnosed anxiety, the CDC says. http",Neutral,0.7180940508842468
1244,2022-04-14 00:20:03+00:00,"A trial is underway to determine whether Georgia’s handling of the 2018 election for governor was discriminatory, in a case brought by Stacey Abrams’s voting rights group. http",Neutral,0.6297120451927185
1245,2022-04-14 00:00:16+00:00,"A Ukrainian politician and close confidant of President Vladimir Putin was detained this week after violating the terms of his house arrest, Ukrainian officials say, as he awaited trial for treason in a case opened last year. http",Negative,0.5894578099250793
1246,2022-04-13 23:40:03+00:00,"Gilbert Gottfried was “nervy, artful, deceivingly intelligent, a tad unhinged, and blissfully — beautifully — obnoxious,” Jay Ruttenberg writes in an appraisal of the comedian. http",Neutral,0.49148043990135193
1247,2022-04-13 23:00:07+00:00,"After a manhunt, police announced they had arrested Frank James, 62, in connection with the mass shooting on a subway train in Brooklyn that injured at least 23 people. http http",Negative,0.5184717178344727
1248,2022-04-13 22:40:00+00:00,"Russian forces moved this week into the center of the southern Ukrainian city of Mariupol, a strategic port. Some war analysts believe that Russia will likely capture it in the coming week. 

Here is how the battle for the city has unfolded. http",Neutral,0.926750659942627
1249,2022-04-13 22:23:03+00:00,"Videos released by the Grand Rapids police show a white officer fatally shooting Patrick Lyoya, a 26-year-old Black man, at a traffic stop last week in Michigan. The investigation remained ongoing, officials said, and no charging decision had been made. http",Neutral,0.5917470455169678
1250,2022-04-13 22:00:10+00:00,"35% of new passenger vehicles sold in California would be required to be powered by batteries or hydrogen under a new state proposal. It would mark a big leap: Currently, 12.4% of new vehicles sold in California are zero-emissions, state officials said. http",Positive,0.7441511750221252
1251,2022-04-13 21:45:05+00:00,"Two new versions of Omicron are circulating in New York State and may be responsible for rising infections. So far, the new subvariants do not appear to cause more severe disease than previous variants, health officials said. http",Neutral,0.5930535793304443
1252,2022-04-13 21:30:08+00:00,"One hundred years ago this week, a British spy was caught in what appears to be the Irish Republican Army’s only authorized attack on American soil. http",Neutral,0.5441626310348511
1253,2022-04-13 21:15:07+00:00,The Biden administration extended the more than two years old coronavirus public health emergency until mid-July. Public health experts say the emergency declaration has offered a lifeline to people who might otherwise have lost health coverage. http,Positive,0.6694765686988831
1254,2022-04-13 21:00:11+00:00,"Touch is a requirement of a dancer’s job. Now when choreography involves simulated sex or violence, some companies are bringing in intimacy directors. http",Neutral,0.7911271452903748
1255,2022-04-13 20:45:05+00:00,"The U.S. has increased the flow of intelligence to Ukraine. The information could allow the Ukrainians to conduct more effective counterattacks against Russian forces in the Donbas or Crimea, or better predict the movement of Russian troops. http",Neutral,0.6297775506973267
1256,2022-04-13 20:30:14+00:00,Still Processing is back for a new season — and it’s going to sound a little different. Listen to the season trailer to hear what co-hosts @user _ morris and @user have been up to. (Spoiler alert: black holes). http,Neutral,0.5167492628097534
